LR: 0.006, WD: 3e-05, RE: 0.0600, SAD: 0.1563, RMSE: 0.2625
LR: 0.006, WD: 3e-05, RE: 0.0643, SAD: 0.1578, RMSE: 0.2933
LR: 0.006, WD: 3e-05, RE: 0.0686, SAD: 0.1385, RMSE: 0.2877
LR: 0.006, WD: 3e-05, RE: 0.1079, SAD: 0.1359, RMSE: 0.2588
LR: 0.006, WD: 3e-05, RE: 0.1320, SAD: 0.1188, RMSE: 0.1976
LR: 0.006, WD: 3e-05, RE: 0.1649, SAD: 0.1569, RMSE: 0.2489
LR: 0.006, WD: 3e-05, RE: 0.1311, SAD: 0.0970, RMSE: 0.2035
